4	3
89998058048708	-0.100948	347
4	5
90000063647697	1.288624	840
90000063648625	0.923172	583
90000063649036	0.348969	588
90000063650290	0.263847	836
90000063646996	0.782669	347
90000063647762	0.483803	333
90000063647379	0.466839	93
90000063654086	-0.276688	126
90000063649581	-0.445412	96
3	3
90004830432802	-0.438271	600
90004830338045	-0.571064	849
90004830326769	-0.795521	595
90004830468580	-1.256313	104
90004830388100	-1.365444	89
90004830335156	-1.404438	86
4	4
90008765684653	1.451782	891
90008765686133	0.866905	894
90008765684624	0.774193	577
90008765684021	0.094296	601
90008765686244	2.089695	350
90008765686160	1.184025	351
90008765687308	1.032745	83
90008765688320	0.476379	86
2	4
90030973150133	1.114513	598
90030973149749	0.817345	837
90030973150145	3.511868	78
90030973150963	1.284969	343
90030973152595	0.133118	69
90030973152972	0.108093	84
3	4
90035023488887	3.118343	625
90035023489349	1.279804	857
90035023490631	0.838078	833
90035023487349	2.305161	110
90035023488062	2.225697	379
90035023488423	1.277279	107
90035023489014	0.891323	382
4	2
90042251708352	1.365551	863
90042251709413	0.648857	580
90042251711172	-0.444420	862
90042251714881	-0.460167	584
90042251708067	2.701149	347
90042251714363	-0.013298	333
4	3
90044305090261	1.444866	848
90044305089926	0.753197	602
90044305091522	-0.230080	851
90044305091735	-0.241543	600
90044305089219	0.948105	337
90044305090159	0.733795	338
90044305092344	-0.221722	70
2	2
90045587696554	-0.567600	625
90045587793182	-0.667225	623
90045587760687	0.161579	380
90045587761398	-0.855221	111
3	2
90053691286484	1.831635	612
90053691287667	1.054703	835
90053691288741	0.945042	833
90053691288274	2.056145	338
90053691288348	0.173367	337
3	4
90070690746633	2.587681	876
90070690746663	1.992077	619
90070690748447	0.495693	622
90070690747496	1.388100	367
90070690749504	1.020298	127
90070690747225	0.372639	364
90070690752464	-0.921101	120
3	6
90075202919096	2.191872	839
90075202920526	1.016937	606
90075202920532	-0.354256	602
90075202920511	1.675102	342
90075202921329	1.063831	341
90075202920763	0.762684	95
90075202938124	-0.399673	339
90075202928313	-0.661140	75
90075202941679	-1.336838	97
7	7
90085751556237	1.889542	581
90085751557415	1.724945	888
90085751557688	1.387306	884
90085751556772	0.600174	586
90085751558560	0.223511	885
90085751563919	-0.126160	590
90085751562160	-0.461315	576
90085751557552	1.433239	364
90085751556919	1.420929	371
90085751556190	1.381023	83
90085751556793	1.069553	80
90085751557156	0.316002	362
90085751557497	0.208794	367
90085751557573	0.125343	86
4	4
90093206075187	1.417877	833
90093206075563	1.145786	616
90093206077305	0.183903	626
90093206079425	0.090019	835
90093206076008	3.171471	339
90093206077813	1.659191	126
90093206081006	0.177826	123
90093206082205	-0.128284	342
4	3
90097641580574	1.208195	589
90097641581205	0.799755	862
90097641581488	0.650345	863
90097641581656	0.606529	603
90097641582105	2.188103	70
90097641582234	2.077301	323
90097641583473	0.083302	321
2	4
90114722065396	-0.616947	594
90114721954974	-1.142944	584
90114722053459	1.991711	73
90114722053772	1.947063	126
90114722053288	1.725002	372
90114722052344	1.346718	373
4	3
90122205733797	1.072479	846
90122205734541	0.505402	603
90122205735062	0.367325	837
90122205735898	0.188465	589
90122205735087	0.940308	334
90122205734356	0.920078	68
90122205735454	0.006645	77
6	3
90134292351838	3.225677	877
90134292353570	2.645267	625
90134292354473	1.433750	621
90134292355947	-0.130993	881
90134292369173	-0.445541	633
90134292362811	-0.902115	878
90134292355665	1.363029	359
90134292357103	0.819073	361
90134292360066	0.376064	101
3	2
90141278133623	-0.434772	587
90141278146731	-0.670551	593
90141278146741	-0.965591	599
90141278148052	-0.469894	341
90141278160362	-0.642143	323
2	2
90155335171230	-0.119331	620
90155335178460	-0.192039	627
90155335134291	0.206821	357
90155335181041	-1.264881	335
4	6
90214880923920	1.647701	868
90214880925336	1.187023	635
90214880924417	0.539242	865
90214880927835	0.444565	638
90214880924684	3.103233	103
90214880926035	1.043724	100
90214880926446	0.536613	356
90214880926148	0.325256	359
90214880926332	0.025162	105
90214880926958	-0.201180	357
4	4
90216342047466	2.544903	894
90216342046854	1.865200	601
90216342047334	0.338959	841
90216342047643	0.336254	604
90216342050312	1.811367	93
90216342049617	1.781910	327
90216342049816	0.951496	332
90216342051881	-0.373611	96
2	7
90219737097897	1.181316	584
90219737101806	-0.303623	888
90219737099726	2.155224	65
90219737099344	1.448479	365
90219737100593	1.320389	376
90219737101554	0.923546	373
90219737098764	0.799629	369
90219737101938	0.727306	67
90219737105564	-0.872238	89
2	2
90222959182684	-0.531616	613
90222959234847	-0.902775	856
90222959140601	-0.438740	380
90222959014951	-1.189865	354
2	5
90225218174840	1.293667	595
90225218174867	1.238976	853
90225218175091	1.047741	327
90225218177148	0.852638	64
90225218177127	0.527336	341
90225218176953	0.017807	80
90225218059138	-0.533070	71
5	4
90233922433267	2.108681	861
90233922431989	1.068073	585
90233922436239	-0.319485	860
90233922334917	-0.388824	581
90233922438436	-0.809654	609
90233922435378	2.506237	100
90233922431994	0.972034	349
90233922434522	0.880974	348
90233922436756	0.152485	103
6	2
90255402892611	1.617607	586
90255402891741	1.315216	856
90255402893929	1.086262	838
90255402894167	0.921280	590
90255402894617	-0.058044	596
90255402920993	-0.424858	843
90255402891739	1.283916	350
90255402692421	-0.882000	88
6	3
90255402892611	1.617607	586
90255402891741	1.315216	856
90255402893929	1.086262	838
90255402894167	0.921280	590
90255402894617	-0.058044	596
90255402920993	-0.424858	843
90255402893563	0.768738	359
90255402893130	0.138638	351
90255402895122	-0.086334	361
3	4
90260245724485	1.432762	592
90260245725307	0.843433	857
90260245728735	-0.593529	595
90260245724963	2.300087	320
90260245726205	0.809883	330
90260245725519	0.452995	93
90260245725988	0.018784	96
3	3
90260550676428	2.005268	839
90260550676869	1.641777	580
90260550679133	0.229393	844
90260550675808	1.952549	327
90260550677268	0.926189	105
90260550676970	0.295677	103
6	4
90269385118482	2.673492	858
90269385119108	1.512413	596
90269385119235	1.291542	590
90269385120566	0.852467	581
90269385131090	-0.335293	856
90269385123830	-0.465958	862
90269385117255	1.644543	89
90269385118872	1.004993	359
90269385119974	-0.327946	356
90269385122120	-1.599438	92
4	6
90275430108733	1.655788	587
90275430108279	1.504921	841
90275430109208	1.162102	865
90275430109769	-0.102680	607
90275430107986	1.992188	356
90275430110044	1.551769	346
90275430110054	1.411545	103
90275430109897	0.990570	344
90275430109647	0.464844	359
90275430113081	0.206253	100
2	2
90277438008022	-0.377064	888
90277437977499	-0.866913	616
90277437983287	-0.958218	352
90277437802954	-1.925865	92
5	3
90285076177686	4.477428	626
90285076176804	3.041393	846
90285076178550	1.641090	616
90285076191380	-0.814381	635
90285076185103	-0.929840	612
90285076178740	1.331364	343
90285076179877	0.921337	105
90285076181634	-1.068516	79
4	4
90285713419700	1.322742	628
90285713418569	1.225433	882
90285713418778	0.510216	619
90285713419267	-0.302025	872
90285713419017	1.274406	358
90285713417851	0.965519	113
90285713418971	0.206257	354
90285713424862	-0.105751	121
5	5
90288237228174	3.175217	631
90288237228348	2.332870	895
90288237229667	2.016674	630
90288237229517	1.370884	888
90288237266315	-0.811047	885
90288237231144	3.246899	120
90288237229311	2.405102	363
90288237232798	1.632210	117
90288237234478	0.467350	370
90288237231845	0.000355	366
4	4
90311932196298	3.270618	839
90311932199067	0.582222	608
90311932198524	0.464157	844
90311932198595	0.299423	603
90311932200677	1.742088	84
90311932199944	1.650795	320
90311932201740	0.277775	78
90311932200656	-0.157909	336
4	3
90335700162975	1.820766	837
90335700162864	0.903591	607
90335700163859	0.685604	846
90335700164606	0.013035	587
90335700162594	1.441093	334
90335700164600	0.931465	75
90335700166267	-0.796486	95
3	4
90337679648083	2.749550	891
90337679671338	-0.238834	882
90337679662132	-0.529442	894
90337679649069	0.984932	356
90337679649841	0.481838	84
90337679649663	-0.144283	87
90337679649324	-0.278946	353
4	5
90348049770032	2.108089	639
90348049769469	1.403019	632
90348049768402	1.246677	844
90348049772464	0.441696	835
90348049767011	2.536827	344
90348049766359	1.924339	352
90348049768034	1.228096	112
90348049769390	1.176510	111
90348049771560	-0.779991	347
5	2
90363089213046	2.100422	868
90363089212738	1.765549	601
90363089213787	1.577747	577
90363089214849	0.883121	865
90363089215370	-0.250977	871
90363089218017	1.406292	343
90363089274192	-0.531395	334
4	3
90369905439369	1.266083	861
90369905441818	0.564308	583
90369905441045	0.531311	597
90369905441234	0.107845	860
90369905440329	1.479172	324
90369905442110	1.389156	82
90369905441535	0.738426	328
4	2
90371656702047	1.396240	840
90371656703084	1.268059	592
90371656703474	0.546356	576
90371656702468	0.451645	836
90371656704987	0.984894	338
90371656710924	-0.587444	337
2	5
90378469728931	2.058640	854
90378469728883	1.622154	853
90378469732729	0.768600	343
90378469733153	0.680172	121
90378469739767	0.385921	325
90378469733214	-0.053429	113
90378469749278	-0.896690	122
4	4
90388898575656	2.897305	836
90388898574820	2.296337	605
90388898576231	0.870621	845
90388898575872	0.708591	608
90388898573640	1.987057	90
90388898573776	0.855927	94
90388898581126	-0.187832	357
90388898576826	-0.341248	355
4	4
90399605874444	1.147026	852
90399605873870	0.949181	598
90399605874652	0.715004	583
90399605877106	-0.336994	597
90399605876060	1.104546	325
90399605877079	0.835110	74
90399605875306	0.781574	330
90399605877942	-0.510998	69
4	4
90403610148138	1.377213	859
90403610149694	0.910416	580
90403610157002	-0.344860	845
90403610152721	-0.448128	589
90403610148527	1.377781	347
90403610150122	0.584900	96
90403610151939	-0.098900	352
90403610150953	-0.331406	93
4	2
90407872893704	1.219540	848
90407872896407	1.112183	627
90407872895115	1.068600	618
90407872893967	0.698761	851
90407872894961	1.504753	338
90407872898525	0.260696	337
2	8
90416177038735	0.638252	581
90416177071101	-0.419117	586
90416177036785	3.581341	68
90416177036348	1.740093	333
90416177037300	0.695919	324
90416177039117	0.508270	72
90416177040370	-0.126225	352
90416177046371	-0.655403	81
90416177041665	-0.742203	347
90416177072125	-1.260937	77
4	3
90420495855356	2.281612	623
90420495855359	1.708076	856
90420495856277	1.078430	858
90420495857178	0.549625	620
90420495858409	3.143810	339
90420495861518	2.522396	123
90420495862908	1.675854	126
4	4
90444914163622	2.090797	893
90444914166070	0.523201	890
90444914164162	0.435982	595
90444914163878	0.269016	598
90444914164823	1.885292	377
90444914163559	1.156784	68
90444914163444	0.999519	369
90444914163888	0.309631	72
4	4
90446197242573	1.619762	891
90446197242561	1.349590	894
90446197241550	0.902008	587
90446197242831	-0.036285	607
90446197243102	1.213528	379
90446197242037	1.074421	88
90446197243871	0.670876	370
90446197244747	-0.191292	72
4	4
90455283983825	1.380291	864
90455283984421	0.823814	576
90455283985343	0.014687	859
90455283985149	-0.101574	592
90455283984381	0.858917	86
90455283986113	0.078266	85
90455283987185	-0.230026	352
90455283956666	-0.900337	361
3	5
90456282089193	1.219391	837
90456282089227	0.896870	589
90456282089414	0.082569	842
90456282090339	1.995979	343
90456282090447	1.380318	334
90456282089164	1.034954	325
90456282090745	0.807377	68
90456282092129	-0.608170	77
8	5
90467474759685	3.205803	578
90467474761395	2.520859	889
90467474760513	1.588829	638
90467474760998	1.216015	895
90467474762897	0.856411	888
90467474760342	0.562111	587
90467474761484	0.408752	585
90467474762810	-0.176403	881
90467474758724	3.618771	113
90467474760274	1.957653	121
90467474760000	1.751312	383
90467474759996	0.523579	368
90467474803035	-0.728676	376
3	4
90468446485552	2.260086	893
90468446484139	1.544987	578
90468446484904	0.430912	587
90468446482688	3.831978	376
90468446483607	3.106010	121
90468446483928	1.594994	125
90468446484400	1.035156	373
3	4
90469983596295	2.434021	882
90469983596040	1.820480	624
90469983603341	-0.267982	623
90469983596579	1.512024	120
90469983596815	1.035500	366
90469983596172	0.660503	365
90469983597299	0.614620	117
4	3
90478696378140	1.632683	875
90478696376666	1.130142	591
90478696379620	0.979160	884
90478696379503	0.065590	582
90478696376912	4.009117	66
90478696377595	2.625957	70
90478696376576	1.570953	367
3	4
90500502081234	1.472752	877
90500502081748	1.325184	609
90500502082780	0.815639	878
90500502081025	1.931084	368
90500502082480	1.656487	103
90500502084054	0.936359	105
90500502108475	-0.338146	367
2	2
90506173788747	-0.639912	879
90506173882792	-0.932789	858
90506173765195	0.062481	329
90506173685604	-0.439491	383
2	4
90510420587151	-0.399418	635
90510420589797	-0.533104	593
90510420587336	2.054016	67
90510420587046	1.992973	65
90510420587458	1.921642	377
90510420587589	1.501686	381
4	4
90513716706274	1.521965	846
90513716705939	1.380550	615
90513716708031	0.849941	852
90513716708669	0.060535	612
90513716707392	2.011700	330
90513716707209	1.374706	90
90513716709551	0.753670	320
90513716710901	-0.939205	94
5	4
90515505575378	1.369946	625
90515505576090	0.867001	857
90515505578288	0.347931	633
90515505576313	0.279564	860
90515505772579	-0.738194	589
90515505577841	3.171116	102
90515505575318	1.855942	342
90515505579497	0.373669	339
90515505577738	-0.768559	336
3	4
90519245603262	3.296875	634
90519245601482	2.699821	861
90519245602819	0.863411	860
90519245603303	3.628349	103
90519245603597	2.906712	379
90519245605020	1.738407	382
90519245605696	0.073257	100
3	5
90535822086345	2.032520	867
90535822085361	1.570248	603
90535822086964	1.249104	866
90535822085725	2.629887	66
90535822086999	1.082970	357
90535822086263	0.155338	360
90535822089500	-0.676437	75
90535822111213	-1.340405	99
4	4
90538556490154	1.845131	864
90538556492321	1.277256	621
90538556495391	0.302460	861
90538556495399	-0.226795	622
90538556493770	1.672188	336
90538556494710	0.985188	98
90538556495581	0.802288	102
90538556493395	0.319637	339
5	6
90545533455397	3.328423	595
90545533457133	1.516750	885
90545533458355	0.530346	592
90545533460326	0.471741	884
90545533457775	0.048088	598
90545533457517	2.600552	77
90545533457064	2.258785	96
90545533460625	1.812508	379
90545533459074	1.060837	370
90545533458033	0.531227	355
90545533458562	0.248318	93
4	5
90552698309086	1.650608	599
90552698310234	1.272537	886
90552698346495	-0.315159	883
90552698341288	-0.511196	887
90552698310441	1.512886	383
90552698310223	0.953335	84
90552698314302	0.370071	376
90552698142902	-0.065956	350
90552698316150	-0.739418	87
4	3
90556678085154	1.358723	879
90556678085758	1.136383	876
90556678085714	1.031273	580
90556678242267	-0.416191	585
90556678086922	1.854683	383
90556678086210	0.507889	68
90556678087123	0.144867	72
3	5
90557631453044	2.097069	616
90557631454876	0.979641	889
90557631486028	-0.806492	626
90557631453791	3.001137	105
90557631453984	2.986324	364
90557631456077	0.849651	79
90557631455101	0.063656	367
90557631466909	-0.260674	362
3	4
90557759981936	0.728458	871
90557759985011	0.276009	625
90557759984055	0.189438	868
90557759982964	3.195965	102
90557759983102	1.213528	379
90557759984342	1.050186	382
90557759984812	0.279961	122
3	2
90565174047226	2.218773	614
90565174046040	1.658337	881
90565174049147	0.135838	877
90565174048465	2.110043	370
90565174048922	0.822525	99
4	2
90569081670819	2.719463	834
90569081673874	1.519722	631
90569081673141	0.583977	630
90569081672956	-0.241627	843
90569081686750	-0.372406	333
90569081698986	-1.366119	347
2	2
90578093754684	0.001301	832
90578093740456	-0.333740	842
90578093750883	-1.044991	354
90578093732279	-1.273968	113
3	5
90595434809088	1.378601	880
90595434809152	1.237282	605
90595434829110	-0.748749	604
90595434809259	2.533169	91
90595434809550	1.098118	373
90595434812814	-0.154594	372
90595434830084	-0.550930	363
90595434823238	-0.886761	77
3	6
90595672418225	3.416561	606
90595672418828	1.200939	607
90595672428429	-0.454697	605
90595672413884	3.278080	364
90595672414486	2.837791	367
90595672415370	1.132778	371
90595672416765	0.776878	362
90595672435508	-0.826519	117
90595672421870	-0.896503	383
4	4
90597293716660	1.842457	891
90597293714974	1.453522	601
90597293717041	0.676411	894
90597293754931	-0.312206	628
90597293716196	2.484890	377
90597293716820	0.956821	76
90597293716647	-0.002995	369
90597293718131	-0.027550	71
4	2
90605694833424	1.898281	848
90605694833723	0.890842	600
90605694834651	0.379055	602
90605694834995	-0.089619	851
90605694832455	2.574009	325
90605694840151	-0.740334	101
4	3
90609547924364	1.218479	842
90609547925207	0.639942	620
90609547924271	0.491306	832
90609547925309	0.231552	623
90609547925548	1.165386	343
90609547925306	0.806248	111
90609547925360	0.227161	112
2	5
90609642725819	-0.485184	872
90609642723954	-0.883621	623
90609642718979	2.452465	64
90609642718700	1.997555	74
90609642716936	-0.051376	353
90609642743583	-0.068439	382
90609642735161	-0.637749	356
2	2
90620296027451	-0.541210	852
90620295928794	-0.682110	864
90620296006090	-0.581188	328
90620296152706	-0.687172	349
3	2
90629500046290	2.045486	880
90629500046251	2.021214	576
90629500049400	-0.085190	879
90629500048575	2.499905	87
90629500048619	1.391090	360
5	4
90636910368908	3.188179	633
90636910368968	1.605545	625
90636910368656	1.096588	895
90636910369050	1.075230	888
90636910369778	0.649895	621
90636910368040	2.911327	373
90636910369961	1.179539	372
90636910369738	0.978035	127
90636910368287	0.678783	112
4	4
90638708563995	4.010540	865
90638708565439	1.113377	615
90638708565359	0.937630	617
90638708567612	0.900116	868
90638708564063	3.346470	335
90638708566054	1.599323	104
90638708569017	-0.428528	114
90638708570367	-1.047878	361
3	4
90639036171644	3.111221	637
90639036171895	2.853630	895
90639036174668	0.130337	633
90639036169659	2.485771	362
90639036170919	1.935913	118
90639036171306	0.810787	115
90639036171531	0.636883	371
3	3
90652141804362	0.268383	611
90652141804436	0.071056	848
90652141806204	-0.369675	610
90652141801617	2.293617	320
90652141802129	1.498722	101
90652141817620	-0.575626	330
4	3
90660687171151	1.718826	616
90660687170365	1.323570	842
90660687170184	1.239155	832
90660687169773	0.940693	613
90660687167926	2.449787	330
90660687168493	2.199875	325
90660687180814	-0.118793	320
3	5
90670144325702	2.370773	627
90670144324891	0.925640	881
90670144324728	0.895344	877
90670144325019	3.475010	360
90670144326353	3.023830	106
90670144328433	0.420547	379
90670144331314	0.207684	370
90670144331323	-0.308414	357
4	4
90671885433520	1.558758	856
90671885434015	0.907795	588
90671885436225	0.153656	858
90671885435889	0.104111	583
90671885432870	1.676392	88
90671885433417	1.497547	326
90671885435538	0.530224	322
90671885434335	-0.074028	90
2	2
90702811963626	-0.572823	603
90702811964266	-0.607735	608
90702812003061	-0.592564	372
90702811974168	-1.143105	365
2	2
90703831740417	-0.135162	625
90703831639063	-0.876015	589
90703831759991	-0.570827	323
90703831735714	-0.607483	110
7	9
90708559216609	1.713943	861
90708559217513	1.349739	581
90708559216346	1.321239	596
90708559218465	0.910873	590
90708559217410	0.279884	860
90708559218570	0.057739	847
90708559231929	-0.479576	586
90708559214948	4.628304	354
90708559214848	3.319523	80
90708559216244	3.076012	331
90708559217117	1.915775	64
90708559219674	1.262321	69
90708559218184	0.847416	74
90708559218315	0.679176	358
90708559222294	-0.029198	351
90708559325618	-0.965878	352
3	3
90714872076020	2.362415	860
90714872077470	1.045502	600
90714872080266	-0.025627	602
90714872076895	2.389946	344
90714872079431	0.302032	65
90714872078348	0.155437	89
4	3
90724939565055	1.285442	861
90724939566620	1.100597	626
90724939566184	0.040207	860
90724939582779	-0.610157	591
90724939563890	2.582119	348
90724939565336	2.012028	101
90724939601812	-0.525387	349
3	4
90731068997353	1.543236	581
90731068998789	0.671162	590
90731068998967	0.534580	877
90731068999065	2.026493	356
90731068999392	1.426807	80
90731068998997	0.424397	83
90731068998499	0.243164	353
2	3
90735280738710	1.546047	837
90735280738814	1.097939	609
90735280740018	1.588314	343
90735280740498	0.895103	100
90735280745383	-0.392059	103
4	4
90741269317806	1.361832	871
90741269316792	1.134258	600
90741269321241	-0.036999	868
90741269319659	-0.170670	584
90741269315814	1.921917	354
90741269318169	0.846405	72
90741269318332	-0.370770	88
90741269321928	-0.390301	355
2	3
90748535726577	1.220634	599
90748535724636	1.111057	854
90748535725175	1.661186	339
90748535725245	0.969124	81
90748535728846	-0.247986	342
4	4
90749379287817	1.767986	620
90749379287514	1.493023	849
90749379289348	0.523430	855
90749379290083	-0.183292	623
90749379288378	2.396893	119
90749379286544	1.908344	333
90749379287014	0.934399	324
90749379290983	-0.254864	118
2	2
90752406302100	-0.293343	629
90752406284755	-0.465183	632
90752406314565	-0.737938	352
90752406292570	-0.959194	70
3	3
90753203421881	2.343681	851
90753203424108	1.729454	628
90753203425719	0.793121	848
90753203425230	1.890495	112
90753203428499	0.623589	343
90753203428042	0.452919	127
7	4
90755832324130	3.644588	618
90755832328192	3.279400	844
90755832324664	2.055534	895
90755832329809	1.018337	839
90755832324811	0.777237	888
90755832325882	0.670586	627
90755832334379	-0.019760	833
90755832328704	2.787453	355
90755832330741	1.848110	103
90755832328407	1.018860	354
90755832330642	0.911667	100
5	3
90760082132633	1.996269	858
90760082135125	1.654781	635
90760082135892	1.144360	626
90760082135039	0.114029	856
90760082149013	-1.099781	862
90760082133792	3.530598	341
90760082136983	2.009609	123
90760082138862	0.141037	114
4	4
90766508970768	1.694473	861
90766508971090	1.518497	864
90766508972643	0.809063	626
90766508974054	0.683701	635
90766508974131	1.739323	126
90766508971849	1.142010	327
90766508975977	0.111942	73
90766508974413	-0.177864	332
3	4
90781174011757	2.157974	886
90781174011057	1.977955	579
90781174013523	1.127632	883
90781174011181	1.599552	90
90781174012272	1.483742	376
90781174014423	0.830288	383
90781174011857	0.336193	88
4	4
90781191789924	1.855907	863
90781191792016	1.091499	599
90781191792909	0.171345	596
90781191794498	-0.473110	843
90781191789851	3.134819	74
90781191791601	0.745972	355
90781191792317	0.599445	64
90781191790901	0.487034	357
3	3
90787957493429	2.698441	882
90787957493141	1.507118	579
90787957501398	-0.567459	577
90787957493435	1.351345	100
90787957493084	0.538971	97
90787957493832	0.377029	359
2	2
90794277445452	-0.532436	582
90794277611309	-0.886536	894
90794277440640	-0.482468	321
90794277462297	-0.997169	345
5	5
90815902549578	2.100914	584
90815902549184	1.719658	853
90815902549553	1.178936	839
90815902551704	-0.246037	600
90815902600533	-0.329056	610
90815902548892	1.085762	347
90815902550170	0.723846	352
90815902550249	0.539188	92
90815902552327	-0.056850	93
90815902564114	-0.860260	90
3	4
90818066080744	1.557922	626
90818066082380	1.250412	893
90818066080947	1.121727	890
90818066079102	1.756199	97
90818066079857	0.854359	366
90818066080970	0.812229	365
90818066099172	-0.489773	73
3	3
90819184112215	1.435493	579
90819184111244	0.546661	851
90819184113346	0.318989	848
90819184110420	2.518867	90
90819184111347	1.062462	342
90819184113524	0.071507	88
4	2
90823742940978	0.821259	617
90823742939406	0.667019	615
90823742941273	0.392883	868
90823742939377	0.357105	871
90823742938766	2.020416	326
90823742939867	1.596321	99
4	4
90827398370614	1.197433	578
90827398370419	0.980263	879
90827398373478	0.290375	582
90827398370815	-0.011322	876
90827398371678	0.693100	374
90827398371997	0.600704	90
90827398369915	0.304142	94
90827398397704	-1.069599	88
4	4
90828549219453	1.446968	625
90828549219110	1.394516	860
90828549220692	1.322792	633
90828549219034	0.777008	861
90828549220235	3.573242	123
90828549218256	1.621540	353
90828549219937	1.067822	329
90828549224291	-0.022678	126
4	3
90832628752876	2.372921	581
90832628752101	2.068401	840
90832628753748	1.473179	836
90832628769568	-0.261520	876
90832628754550	2.405975	320
90832628754738	1.315609	330
90832628769657	-1.380131	336
8	10
90839730035403	1.642925	870
90839730038409	0.919350	871
90839730038139	0.902348	604
90839730036362	0.609547	866
90839730036496	0.605972	615
90839730038993	0.331688	605
90839730038977	0.039333	873
90839730050543	-0.279758	888
90839730036438	2.610432	374
90839730038978	1.055439	80
90839730039039	0.564560	358
90839730036418	0.564251	72
90839730039673	0.533752	354
90839730037359	0.453529	88
90839730040619	-0.373623	83
90839730051094	-0.520973	363
90839730043297	-0.726433	79
90839730053938	-0.903069	86
4	3
90852719977383	1.903084	868
90852719977541	1.045181	607
90852719976216	0.962181	865
90852719977821	0.252995	587
90852719980309	3.392948	65
90852719978866	0.874390	353
90852719980500	0.207596	356
4	4
90853917249259	1.664124	625
90853917251975	1.652824	633
90853917250365	1.492706	874
90853917252637	0.741882	883
90853917251290	1.642483	373
90853917253370	1.029808	121
90853917253671	0.165356	376
90853917252372	-0.014523	113
3	4
90854477908133	2.201279	578
90854477907848	1.824970	874
90854477910967	-0.186974	876
90854477909895	2.723186	373
90854477909440	0.639252	94
90854477913577	0.376148	372
90854477910288	0.301968	90
4	2
90863835101066	1.868084	857
90863835101913	1.713661	599
90863835102365	0.130661	860
90863835108534	-0.505329	596
90863835103628	1.626682	337
90863835103568	1.040306	338
3	3
90873308059597	2.165096	882
90873308058946	1.220409	592
90873308062019	0.230988	576
90873308061518	1.946526	74
90873308060953	1.072693	329
90873308063143	0.144875	382
3	2
90885805596846	2.517445	880
90885805598275	1.181461	622
90885805616712	-0.111431	895
90885805597937	2.461399	380
90885805622324	-0.447224	375
2	3
90901695241413	-0.626930	879
90901695236187	-0.826511	585
90901695238502	-0.739704	354
90901695234824	-0.893345	360
90901695337052	-0.972137	357
4	3
90901931960358	3.102905	577
90901931960033	2.087345	874
90901931961941	0.062958	876
90901931964802	-0.038734	579
90901931962310	1.756954	92
90901931964050	1.580551	360
90901931962053	1.257946	357
4	5
90903572114908	1.602512	836
90903572116044	0.608273	582
90903572118775	0.370224	578
90903572134071	-0.615124	840
90903572115145	1.050339	345
90903572117636	0.923477	95
90903572119405	-0.149467	75
90903572132600	-0.704540	348
90903572129610	-1.114830	97
4	3
90904210043771	2.285866	638
90904210041586	1.281342	854
90904210042914	0.700100	851
90904210045314	0.457924	635
90904210044939	0.936752	73
90904210043907	0.523186	97
90904210044485	0.458282	323
3	3
90909080716349	0.925522	588
90909080722008	0.112606	891
90909080848094	-0.147507	881
90909080715389	2.367577	89
90909080715535	0.402843	354
90909080718549	0.324696	355
4	4
90911256751182	2.518261	863
90911256753381	2.326019	633
90911256753742	-0.260891	862
90911256764444	-0.489155	625
90911256751522	2.584572	111
90911256750389	1.567188	350
90911256751130	1.003761	351
90911256755042	-0.342476	112
4	5
90930636366390	2.015652	833
90930636368532	1.571346	633
90930636368677	0.782230	625
90930636366646	0.727325	857
90930636366121	3.055134	112
90930636364549	1.823765	351
90930636366782	0.654251	331
90930636370196	0.589207	127
90930636379647	-1.286743	120
4	4
90937427448638	1.855114	617
90937427448346	0.741886	615
90937427448611	0.563797	890
90937427447570	0.519398	870
90937427448792	2.259148	123
90937427448306	1.245239	357
90937427447597	0.944164	355
90937427449493	0.427746	114
4	4
90956088354619	1.289665	832
90956088355391	0.795753	620
90956088357277	0.437992	618
90956088355719	0.058628	848
90956088355174	1.180531	332
90956088354551	1.101959	115
90956088353744	0.972305	327
90956088358132	0.071793	106
4	4
90970246907530	1.910381	589
90970246906868	1.324455	859
90970246908760	0.274986	845
90970246909286	0.158257	580
90970246911074	4.161884	87
90970246910096	3.075169	330
90970246911581	2.043686	81
90970246913192	0.510742	320
3	4
90970249874414	3.974270	596
90970249875347	1.272308	872
90970249883048	-0.592930	867
90970249876219	2.576565	69
90970249875428	2.372059	369
90970249876086	2.206078	78
90970249875141	1.872334	365
4	3
91003723685553	2.302071	612
91003723685195	1.457821	856
91003723684762	0.777161	858
91003723691997	-0.559631	615
91003723688214	2.289871	339
91003723690314	0.556801	96
91003723692491	-0.364136	91
6	3
91004218803054	0.909679	862
91004218804129	0.662590	584
91004218803776	0.605728	858
91004218803368	0.331463	580
91004218806970	-0.494987	586
91004218832478	-0.769512	592
91004218802036	3.245064	322
91004218803603	1.215401	126
91004218805813	0.458580	123
3	5
91024138503001	0.967201	639
91024138501764	0.243252	624
91024138505143	-0.097233	892
91024138501846	2.934170	374
91024138503607	2.184307	121
91024138504587	0.323959	371
91024138518082	-0.458008	375
91024138507046	-0.724171	113
4	3
91025465608710	2.392796	598
91025465608714	1.206474	854
91025465611336	-0.311420	595
91025465625260	-0.944721	576
91025465610935	1.627663	323
91025465610698	1.403053	82
91025465610058	0.254395	332
4	3
91025747010651	2.751286	884
91025747011561	0.191368	601
91025747010351	0.184685	604
91025747020296	-0.716709	875
91025747010283	1.898693	68
91025747010523	0.407646	365
91025747011717	-0.594040	72
4	4
