Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
11360, 7, 5846, 10.98008, 2, 2.527248, 2, 3.712731, 2, 3.123112, 1, 1.616989, 69.6622, 48.92885, 76.85973, 16.99533, 1, 1
11361, 7, 2966, 4.385539, 2, 1.20071, 1, 1.989975, 2, 0.641521, 2, 0.553333, 46.66303, 11.65028, 41.70962, 10.6936, 1, 1
11362, 5, 2354, 5.385372, 1, 1.275227, 2, 2.319843, 2, 1.790302, -1e+06, -1e+06, 31.35, 83.11414, 31.13078, -1e+06, 1, 1
11363, 9, 5557, 7.035245, 2, 1.833503, 3, 2.38531, 2, 0.775894, 2, 2.040538, 21.36091, 47.84215, 28.64599, 36.04593, 0, 1
11364, 7, 21312, 10.22195, 2, 2.922024, 2, 2.070366, 2, 3.384342, 1, 1.845219, 41.60674, 67.54913, 51.93629, 79.15465, 1, 1
11365, 8, 35388, 3.793084, 1, -0.668705, 3, 2.736016, 3, -0.071083, 1, 1.796856, 104.5761, 38.99438, 66.85277, 37.97234, 0, 0
11366, 6, 4504, 6.824798, 2, 0.766571, 1, 2.059509, 1, 2.244293, 2, 1.754425, 15.00946, 92.30443, 14.01047, 84.83018, 1, 1
11367, 4, 29324, -1.353978, -1e+06, -1e+06, -1e+06, -1e+06, 2, -0.633835, 2, -0.720143, -1e+06, -1e+06, 90.87192, 31.72483, 0, 1
11368, 12, 7002, 7.963231, 3, 2.167065, 5, 2.980854, 2, 0.803383, 2, 2.011929, 5.947392, 53.08831, 3.997334, 68.30554, 0, 1
11369, 7, 5557, 4.94235, 2, 1.328282, 2, 1.884071, 1, -0.33979, 2, 2.069787, 30.54605, 36.22301, 10.40701, 26.53784, 1, 1
11370, 8, 2606, 5.614834, 2, 1.385563, 2, 1.310356, 2, 0.447762, 2, 2.471153, 71.76806, 59.34355, 68.91555, 44.43361, 1, 1
11371, 6, 3128, 9.327122, 2, 3.343487, 2, 1.988754, 2, 3.994881, -1e+06, -1e+06, 26.44249, 51.16625, 5.258122, -1e+06, 1, 1
11372, 7, 4741, 10.37405, 1, 1.982811, 2, 4.015938, 2, 2.477462, 2, 1.897839, 26.89545, 76.00751, 7.395711, 96.46223, 1, 1
11373, 8, 19143, 6.92975, 2, 0.70863, 2, 2.776421, 1, 0.519215, 3, 2.925484, 32.00389, 59.72767, 39.34803, 50.35518, 1, 1
11374, 12, 6138, 14.43255, 2, -0.108295, 2, 1.87569, 4, 7.441239, 4, 5.223919, 44.69604, 90.73298, 74.82397, 71.48402, 0, 1
11375, 9, 18266, 2.220038, 5, -5.001157, -1e+06, -1e+06, 2, 3.206776, 2, 4.014419, 24.65894, -1e+06, 87.06487, 84.29093, 0, 1
11376, 8, 3262, 9.818473, 2, 4.377911, 2, 0.896793, 2, 2.943874, 2, 1.599895, 71.22804, 26.63913, 67.62987, 36.58797, 1, 1
11377, 9, 17354, 5.674453, 3, 1.272739, 2, 2.017853, 2, 0.981819, 2, 1.402042, 49.95499, 1.174404, 29.51769, 7.47329, 1, 0
11378, 8, 2973, 7.03506, 2, 0.934608, 2, 2.656303, 2, 1.687332, 2, 1.756817, 69.44794, 76.36839, 71.9064, 71.28947, 1, 1
11379, 7, 4953, 7.498127, 2, 2.22689, 3, 5.577008, 1, -0.090714, 1, -0.215057, 74.18905, 39.37197, 67.22346, 48.86337, 1, 1
11380, 8, 32869, 6.509507, 3, 0.513787, 3, 2.606346, 2, 3.389374, -1e+06, -1e+06, 79.7789, 98.03407, 104.944, -1e+06, 0, 0
11381, 7, 2191, 4.35537, 2, -0.148342, 1, 1.954975, 2, 1.459225, 2, 1.089512, 34.46328, 84.00745, 24.0526, 83.32071, 1, 1
11382, 7, 3471, 4.783394, 2, 2.138298, 1, 1.156124, 2, 0.25504, 2, 1.233932, 35.84274, 50.26893, 27.96035, 47.64483, 1, 1
11383, 7, 4565, 7.27504, 2, -0.035179, 1, 2.586597, 2, 1.65522, 2, 3.068402, 28.51284, 41.12523, 55.47824, 21.75066, 1, 1
11384, 7, 17140, 4.57761, 2, 2.17728, 2, 1.528984, 1, -0.603146, 2, 1.474492, 36.98703, 71.28358, 26.56051, 71.06706, 1, 1
11385, 8, 3738, 5.013446, 2, 0.77692, 2, 0.835964, 2, 1.327541, 2, 2.073021, 80.49662, 57.62134, 77.66339, 58.96203, 1, 1
11386, 8, 12421, 3.228107, 3, -0.144459, 1, -0.58057, 2, 1.410736, 2, 2.5424, 283.0578, 86.65746, 41.49294, 89.82735, 0, 1
11387, 8, 3567, 5.584145, 2, 1.536881, 2, 1.723613, 2, 0.387947, 2, 1.935704, 23.03189, 69.37072, 14.4882, 79.58143, 1, 1
11388, 5, 1642, 4.46379, 2, 0.530761, 1, 2.150345, 1, -0.082386, 1, 1.86507, 34.03788, 95.55505, 30.27593, 80.72963, 1, 1
11389, 7, 9640, 9.506003, 2, 2.23759, 1, 1.824413, 2, 2.581409, 2, 2.862591, 91.25583, 42.1693, 103.4849, 34.14963, 1, 0
11390, 8, 2219, 6.47976, 2, 2.095452, 2, 1.964069, 2, 0.89597, 2, 1.524269, 54.65042, 42.99765, 44.20481, 32.47154, 1, 1
11391, 8, 16781, 11.05412, 2, 3.349838, 2, 2.324699, 2, 2.628292, 2, 2.751289, 93.28542, 93.95849, 65.43693, 91.74329, 1, 1
11392, 8, 2819, 7.168332, 2, -0.059322, 2, 4.677178, 2, 0.762428, 2, 1.788048, 64.87066, 8.166529, 70.68369, 10.12687, 1, 1
11393, 6, 5192, 8.101213, 1, 2.001881, 2, 2.756775, 1, 0.756985, 2, 2.585572, 91.46617, 14.94611, 87.77914, 10.47578, 1, 1
11394, 8, 4256, 8.008213, 2, 2.680168, 2, 1.42638, 2, 1.79802, 2, 2.103645, 88.98694, 85.98008, 97.75661, 89.52895, 1, 1
11395, 7, 4441, 9.430413, 2, 0.809353, 2, 4.206902, 1, 2.028805, 2, 2.385353, 53.19243, 33.45579, 55.49829, 36.22626, 1, 1
11396, 7, 7456, 12.82857, 2, 6.601139, 2, 2.491592, 1, 1.819378, 2, 1.916462, 88.57397, 49.17222, 75.95736, 65.73934, 1, 1
11397, 7, 3002, 6.035225, 1, 1.386932, 3, 2.517693, 2, 0.163742, 1, 1.966858, 30.88677, 28.23432, 21.84489, 24.79883, 1, 1
11398, 10, 17442, 8.575707, 4, 1.704324, 2, 2.394474, 2, 2.210262, 2, 2.266647, 68.20895, 57.38591, 67.82127, 56.61323, 0, 1
11399, 9, 36620, 9.132617, 3, 2.626972, 2, 2.479149, 2, 1.698196, 2, 2.3283, 73.47162, 44.05454, 93.47545, 44.64491, 1, 1
11400, 7, 15992, 5.341366, 2, 1.070377, 1, 1.656239, 2, 1.088684, 2, 1.526066, 83.37115, 22.14482, 77.70897, 11.10922, 1, 1
11401, 8, 18461, 7.004742, 2, 1.562439, 2, 2.656456, 3, 1.09861, 1, 1.687237, 9.085484, 24.09912, 27.26306, 32.66292, 0, 1
11402, 7, 3730, 6.806676, 2, 2.063393, 2, 2.445523, 2, 0.770912, 1, 1.526848, 40.68271, 24.30176, 17.09136, 37.12032, 1, 1
11403, 8, 12293, 6.546207, 1, 2.598381, 4, 1.163505, 1, 1.274834, 2, 1.509487, 53.05636, 61.02886, 45.53861, 77.90154, 0, 1
11404, 6, 5977, 4.026448, 2, 0.417664, 1, 0.746292, 2, 1.344147, 1, 1.518345, 49.83112, 6.151521, 64.96883, 6.515102, 1, 1
11405, 6, 3670, 21.49538, 2, 6.963757, 1, 3.567284, 2, 5.924774, 1, 5.03957, 95.47963, 72.21809, 87.63382, 83.41117, 1, 1
11406, 8, 5640, 5.515564, 2, 3.724316, 2, 0.572292, 2, 0.39904, 2, 0.819916, 41.55269, 16.65877, 40.71096, 2.81676, 1, 1
11407, 7, 2973, 5.602258, 1, 1.37709, 2, 1.369065, 2, 1.660588, 2, 1.195515, 59.71908, 14.75708, 63.73367, 10.44347, 1, 1
11408, 6, 3069, 12.32809, 2, 5.879978, 2, 2.568898, 2, 3.879211, -1e+06, -1e+06, 42.05607, 25.92805, 98.03895, -1e+06, 1, 1
11409, 8, 24707, -1.088177, 4, -3.558632, -1e+06, -1e+06, 3, 2.122433, 1, 0.348022, 39.19595, -1e+06, 47.3366, 92.4, 0, 1
11410, 6, 2606, 4.028301, -1e+06, -1e+06, 2, 1.485767, 2, 1.887485, 2, 0.655049, -1e+06, 33.73517, 62.37642, 38.92192, 1, 1
11411, 7, 10203, 9.02306, 2, 2.404327, 2, 5.249592, 2, 1.476799, 1, -0.107658, 52.44289, 34.72177, 66.78714, 8.381187, 1, 1
11412, 7, 3570, 12.67241, 2, 3.884247, 2, 3.854397, 1, 2.01059, 2, 2.923176, 25.30013, 78.86048, 24.02579, 86.06133, 1, 1
11413, 8, 25972, 4.418759, 1, 1.542351, 2, 2.429295, 3, -0.411965, 2, 0.859078, 22.25062, 75.58368, 22.02506, 90.64878, 1, 1
11414, 7, 3336, 10.44873, 1, 2.028259, 2, 2.086201, 2, 2.804825, 2, 3.52945, 86.63364, 82.34062, 89.03983, 102.2386, 1, 0
11415, 7, 3036, 6.307053, 2, 0.536686, 2, 2.341133, 1, 1.168385, 2, 2.260849, 75.7189, 102.4625, 71.28243, 99.02751, 1, 0
11416, 6, 3356, 8.654297, 2, 2.518448, 1, 2.471478, 2, 1.287616, 1, 2.376755, 90.80873, 51.31077, 89.46827, 52.38123, 1, 1
11417, 9, 12209, 5.852651, 3, 0.327427, 2, 2.551297, 2, 0.982872, 2, 1.991055, 73.74462, 87.27994, 65.91285, 96.79535, 0, 1
11418, 6, 3693, 5.909278, 2, 1.051464, 2, 1.193119, 1, 1.651733, 1, 2.012962, 41.0576, 19.84796, 60.89667, 26.9053, 1, 1
11419, 11, 20477, 6.623765, 3, 0.266895, 4, 2.103768, 2, 2.533795, 2, 1.719307, 44.21371, 12.95856, 60.55783, 51.64446, 1, 1
11420, 7, 2917, 5.018713, 2, 0.981862, 2, 1.989941, 1, 1.35363, 2, 0.69328, 23.89192, 16.07772, 12.94153, 19.39128, 1, 1
11421, 8, 10905, 7.005638, 2, 1.822471, 2, 1.522519, 2, 1.709938, 2, 1.95071, 24.52296, 40.43007, 13.66717, 26.55314, 1, 1
11422, 5, 19832, 3.59446, 1, 1.04549, 2, 0.154332, 1, 1.627747, 1, 0.766891, -0.5314027, 7.372522, 10.50006, 15.14794, 1, 0
11423, 7, 10572, 5.979264, 3, -0.038089, 1, 1.467697, 1, 0.895569, 2, 3.654087, 135.7129, 41.50132, 71.98946, 36.79463, 1, 1
11424, 6, 4341, 9.205325, 2, 3.181957, 1, 4.055336, 2, 0.827697, 1, 1.140335, 86.04729, 19.10302, 85.2216, 10.73436, 1, 1
11425, 6, 2828, 5.092217, 2, 0.702217, 2, 1.582466, 1, 1.118912, 1, 1.688622, 32.57238, 19.19598, 37.01281, 4.400901, 1, 1
11426, 5, 14589, -3.337101, 2, -2.4375, 1, 0.562775, 2, -1.462376, -1e+06, -1e+06, 83.55062, 52.8, 30.55534, -1e+06, 1, 1
11427, 9, 30516, 0.516526, -1e+06, -1e+06, 4, -1.323841, 2, 1.131089, 3, 0.709278, -1e+06, 93.59882, 40.60928, 103.7098, 0, 1
11428, 8, 7901, 6.86129, 2, 2.27409, 2, 1.030369, 2, 1.1492, 2, 2.407631, 60.60832, 84.88523, 68.77049, 91.22926, 1, 1
11429, 8, 4863, 8.575553, 2, 1.881908, 2, 2.21027, 2, 2.509926, 2, 1.973449, 68.91014, 29.21057, 67.57613, 26.24298, 1, 1
11430, 7, 4477, 5.01194, 2, 0.56284, 2, 1.169422, 1, 1.378021, 2, 1.901657, 8.939399, 68.84334, 5.412668, 62.41921, 1, 1
11431, 7, 3457, 6.821354, 2, 1.863354, 1, 2.007385, 2, 1.069973, 2, 1.880642, 57.14673, 57.00477, 53.70209, 66.48829, 1, 1
11432, 4, 2674, 5.963772, -1e+06, -1e+06, 2, 2.768345, 1, 0.597855, 1, 2.597572, -1e+06, 45.51124, 23.1, 56.1, 1, 1
11433, 8, 5926, 9.980123, 1, 1.301743, 4, 3.395062, 2, 3.318932, 1, 1.964386, 90.93988, 10.30181, 92.05308, 6.653261, 0, 1
11434, 7, 19163, 9.805535, 3, 4.810463, 2, 2.462132, 1, 0.466343, 1, 2.066597, 9.135668, 40.03794, 32.90766, 22.9545, 1, 1
11435, 7, 11176, 7.172714, 1, -0.256847, 2, 3.729141, 2, 1.776257, 2, 1.924163, 46.33374, 102.6054, 27.97012, 93.94478, 1, 0
11436, 7, 18552, 9.226891, 2, 3.303566, 2, 3.294678, 1, 2.926163, 2, -0.297516, 79.51312, 33.877, 103.3034, 50.43755, 1, 0
11437, 10, 32226, 10.70587, 4, 0.05542, 2, 2.350048, 2, 4.673092, 2, 3.627308, 826.1793, 98.48597, 95.91745, 100.4885, 0, 1
11438, 11, 6416, 15.94097, 3, 5.797859, 1, 1.869202, 5, 6.047458, 2, 2.226448, 13.20713, 82.20668, 38.03522, 93.68615, 0, 1
11439, 7, 2881, 4.46645, 2, 1.068844, 1, 1.187794, 2, 0.841457, 2, 1.368355, 21.77875, 21.47048, 3.86871, 19.7766, 1, 1
11440, 5, 1474, 5.189495, 2, 1.749558, -1e+06, -1e+06, 1, 1.181335, 2, 2.258602, 32.2201, -1e+06, 28.05, 6.061857, 1, 1
11441, 7, 25998, 3.761268, 3, -0.3093, 1, 0.411213, 2, 1.501015, 1, 2.15834, 40.14201, 102.1974, 35.96724, 91.66033, 1, 1
11442, 8, 4727, 9.192539, 2, 2.424595, 2, 1.728104, 2, 0.795452, 2, 4.244388, 53.03369, 25.32323, 41.72438, 10.04919, 1, 1
11443, 6, 2859, 5.476196, 2, 1.580475, 2, 1.52671, 1, 1.470165, 1, 0.898846, 49.82242, 78.67, 54.91828, 64.41238, 1, 1
11444, 9, 5836, 12.64284, 3, -0.099582, 2, 4.005585, 2, 3.054417, 2, 5.682423, -51.42432, 55.5431, 52.27158, 59.87372, 0, 1
11445, 7, 12836, 4.152882, 1, 1.521214, 2, 0.418995, 2, 0.519039, 2, 1.693634, 50.38241, 13.70535, 68.57311, 12.17887, 1, 1
11446, 5, 3694, 5.185158, 1, 1.052265, 1, 1.721241, 1, 1.14502, 2, 1.266632, 84.19816, 3.441707, 96.62047, 6.111311, 1, 1
11447, 11, 6929, 11.39015, 3, 3.619155, 4, 3.073356, 2, 2.535396, 2, 2.162243, 11.74987, 70.91122, 13.5303, 65.53599, 0, 1
11448, 5, 4470, 6.415668, 2, 1.230354, 1, 2.012962, 1, 1.441425, 1, 1.730927, 26.23997, 78.1336, 22.91943, 78.75392, 1, 1
11449, 12, 5961, 18.99303, 2, 3.994667, 2, 4.785789, 4, 4.117882, 4, 6.094696, 80.14467, 38.55559, 28.34679, 59.51394, 0, 1
11450, 6, 3798, 8.357933, 2, 1.605236, 1, 3.533344, 1, 0.635754, 2, 2.583599, 11.34772, 77.83305, 16.55102, 89.10219, 1, 1
11451, 6, 11157, 10.00642, 1, 3.454468, 3, 2.105557, 1, 2.309982, 1, 2.136414, 103.9443, 62.23255, 95.18942, 100.5406, 1, 0
11452, 9, 19291, 9.023364, 2, 1.054836, 2, 2.638222, 3, 1.182464, 2, 4.147842, 21.88637, 88.86254, 31.43861, 75.10523, 1, 1
11453, 7, 3684, 6.490196, 2, 2.168808, 2, 2.192916, 1, 0.692757, 2, 1.435715, 52.31547, 10.54127, 68.38352, 0.5626601, 1, 0
11454, 6, 2437, 8.857999, 2, 1.799572, 2, 2.61377, 1, 2.798588, 1, 1.646069, 96.89927, 38.46174, 98.85511, 23.6879, 1, 1
11455, 9, 16367, 10.5292, 2, 2.349411, 3, 2.233921, 2, 2.615986, 2, 3.329887, 73.89891, 19.97739, 89.30585, 53.77115, 1, 1
11456, 8, 7947, 8.371567, 2, 2.232628, 2, 1.802033, 2, 1.447296, 2, 2.88961, 9.588255, 43.47465, 37.09015, 49.8794, 1, 1
11457, 7, 8763, 9.931199, 2, 1.123715, 2, 1.985901, 2, 2.066643, 1, 4.75494, 20.67381, 66.9428, 60.04621, 56.56314, 1, 1
11458, 4, 5925, -1.798786, 1, -1.141117, 1, -0.169453, -1e+06, -1e+06, 2, -0.488216, 95.7, 42.9, -1e+06, 46.03484, 1, 1
11459, 5, 12341, 6.161766, -1e+06, -1e+06, 2, 2.398098, 1, 1.503811, 2, 2.259857, -1e+06, 102.3102, 59.4, 78.57487, 1, 0
11460, 9, 18886, 6.958906, 3, 0.596394, 2, 2.558853, 2, 1.591355, 2, 2.212304, 46.09241, 56.62006, 70.79942, 47.75004, 1, 1
11461, 8, 32016, 2.38108, -1e+06, -1e+06, 5, -2.80267, 1, 3.677952, 2, 1.505798, -1e+06, 64.44193, 103.95, 91.3453, 0, 0
11462, 6, 3996, 4.694236, 1, 1.424911, 2, 2.06945, 3, 1.199875, -1e+06, -1e+06, 62.7, 100.5323, 79.285, -1e+06, 1, 1
11463, 6, 6721, 6.440803, -1e+06, -1e+06, 2, 2.537167, 2, 1.695102, 2, 2.208534, -1e+06, 0.2755546, 94.52545, 23.10084, 1, 0
11464, 9, 13329, 8.590492, 2, 2.063274, 2, 1.799565, 2, 1.953388, 3, 2.774265, 42.5496, 30.63341, 44.44303, 61.1253, 0, 1
11465, 8, 10746, 15.06222, -1e+06, -1e+06, 2, 4.832321, 3, 7.987938, 3, 2.241959, -1e+06, 101.0362, 50.20688, 70.64066, 1, 1
11466, 6, 26913, 7.036148, 2, 2.298813, 1, 0.927494, 2, 1.759758, 1, 2.050083, 82.2375, 75.95209, 71.92343, 60.39622, 1, 1
11467, 6, 4607, 4.895965, 2, 0.837769, 1, 1.664707, 2, 0.949718, 1, 1.443771, 97.36072, 3.292313, 74.40408, 4.027994, 1, 1
11468, 7, 4541, 6.41195, 1, 1.830139, 2, 1.197922, 2, 0.813168, 2, 2.570721, 51.72934, 49.22244, 65.98814, 59.8478, 0, 1
11469, 5, 5111, 4.270069, -1e+06, -1e+06, 2, 1.554676, 2, 0.871994, 1, 1.843399, -1e+06, 14.73959, 38.62156, 26.4, 1, 1
11470, 6, 2371, 3.269466, 1, 1.103748, 2, -0.20726, 1, 0.773464, 2, 1.599514, 17.29925, 69.79666, 16.08251, 52.79227, 1, 1
11471, 6, 5444, 8.388726, 2, 2.726937, 1, 1.20034, 2, 2.21315, 1, 2.248299, 31.01136, 12.74228, 65.91763, 22.68117, 1, 1
11472, 7, 4181, 7.15479, 2, 2.074742, 1, 1.616581, 2, 1.402382, 2, 2.061085, 24.60652, 22.91935, 13.76127, 36.86831, 1, 1
11473, 15, 32702, 4.211937, 6, 1.035714, 7, 4.769767, 2, -1.593544, -1e+06, -1e+06, 54.14513, 72.1986, 2.953613, -1e+06, 0, 0
11474, 6, 3072, 6.322549, 1, 1.823586, 2, 3.05727, 1, -0.197746, 2, 1.639439, 59.86373, 85.20656, 40.72403, 76.90264, 1, 1
11475, 11, 12633, 12.14378, 3, -1.229576, -1e+06, -1e+06, 3, 4.012467, 5, 9.360889, 47.80505, -1e+06, 60.4501, 65.48948, 0, 1
11476, 6, 5226, 1.699897, 2, 0.680484, 2, 0.777672, 1, -0.710808, 1, 0.952549, 34.82931, 27.00298, 31.10628, 24.57583, 1, 1
11477, 9, 8802, 9.333941, -1e+06, -1e+06, 3, 1.32003, 2, 5.302196, 4, 2.711715, -1e+06, 38.93004, 98.04379, 94.48897, 1, 1
11478, 8, 5717, 10.42296, 3, 1.977657, 1, 3.459705, 2, 3.399089, 2, 1.586506, 84.13189, 59.22718, 70.75652, 73.15491, 1, 1
11479, 6, 19372, 4.003033, 2, -0.485126, 1, 2.265526, 2, -0.021027, 1, 2.24366, 72.6468, 98.59098, 82.61811, 95.78169, 1, 1
11480, 8, 21287, 6.549331, 3, 1.934154, 1, 2.923992, 2, 0.529782, 2, 1.161403, 47.36246, 42.57697, 55.9211, 40.58222, 1, 1
11481, 7, 3225, 5.97535, 2, 0.439209, 2, 2.883152, 2, 0.466313, 1, 2.186676, 33.06751, 17.28288, 16.52515, 20.46962, 1, 1
11482, 5, 17831, -2.018177, 2, -0.233902, -1e+06, -1e+06, 1, -0.93832, 2, -0.845955, 35.72236, -1e+06, 80.85, 48.78042, 0, 1
11483, 9, 30612, 11.57511, 2, 2.46835, 3, 1.238023, 2, 3.180435, 2, 4.688301, 21.84836, 27.44096, 49.46336, 47.49949, 1, 1
11484, 6, 9576, 3.169869, 1, -1.10009, 1, 1.660889, 3, 1.078205, 1, 1.530865, 71.61389, 103.9923, 82.37139, 98.72681, 1, 0
11485, 8, 23931, 9.044556, 2, 1.786846, 2, 2.061752, 2, 1.788601, 2, 3.407357, 63.78134, 78.14034, 67.19282, 93.32361, 1, 1
11486, 7, 4020, 4.278617, 2, 0.723278, 2, 1.546799, 2, 0.86494, 1, 1.1436, 64.43908, 57.70729, 72.43607, 60.37072, 1, 1
11487, 7, 3683, 5.286919, 2, 1.875618, 2, 1.597496, 1, 0.97406, 2, 0.839745, 10.27919, 62.43615, 19.43177, 74.34326, 1, 1
11488, 6, 1758, 13.42416, 1, 2.207279, 2, 3.867123, 1, 2.38784, 2, 4.961922, 43.11908, 55.91222, 25.15119, 91.46154, 1, 1
11489, 6, 9892, 5.463355, 1, 0.897415, 1, 0.486473, 2, 0.624351, 2, 3.455116, 60.30861, 2.684799, 64.33452, 2.502499, 0, 1
11490, 8, 2676, 3.931796, 2, 1.283249, 2, 1.927986, 2, 0.405273, 2, 0.315288, 31.86205, 20.59706, 19.88201, 34.43623, 1, 1
11491, 6, 1795, 9.833102, 2, 2.901195, 1, 1.783001, 1, 1.952896, 2, 3.19601, 36.71995, 100.9927, 31.32298, 85.37964, 1, 1
11492, 7, 30260, 5.655956, 1, 1.849586, 2, 0.567402, 2, 0.483036, 2, 2.755932, 25.73673, 84.03045, 22.41425, 99.40593, 0, 1
11493, 10, 3549, 10.17918, 2, 0.653393, 3, 5.293991, 3, 1.43483, 2, 2.796966, 57.68057, 39.02072, 57.84808, 46.13162, 1, 1
11494, 8, 16662, 6.518669, 2, 3.140842, 3, 2.105469, 1, -0.440979, 2, 1.713337, 32.58591, 57.90708, 33.29524, 68.77703, 1, 1
11495, 8, 17319, 9.667041, 1, -0.41835, 3, 4.426132, 2, 2.552337, 2, 3.106922, 13.67809, 101.1156, 42.98094, 69.2681, 1, 0
11496, 8, 5639, 8.621976, 2, 2.281895, 2, 1.611423, 2, 1.631123, 2, 3.097535, 19.53019, 78.54151, 33.8934, 87.30393, 1, 1
11497, 7, 3367, 9.253944, 2, 1.851811, 2, 2.806697, 1, 2.124046, 2, 2.47139, 83.71724, 59.90596, 69.04067, 83.83696, 1, 1
11498, 11, 5873, 5.764032, 4, -0.208339, 3, 3.117115, 2, 1.518551, 2, 1.336705, 18.1903, 9.29714, 38.25419, 21.70322, 0, 1
11499, 7, 1930, 4.655167, 1, 0.969765, 2, 0.646332, 2, 1.765183, 2, 1.273887, 8.173791, 82.70945, 7.010876, 70.38146, 1, 1
11500, 9, 22998, 6.759574, 2, 1.662655, 2, 1.584072, 2, 2.190525, 3, 1.322322, 29.55954, 26.34838, 6.961002, 46.30741, 1, 1
11501, 8, 6816, 7.180405, 2, 1.770366, 2, 2.971978, 2, 1.390217, 2, 1.047844, 52.64296, 49.75083, 46.3396, 44.5759, 1, 1
11502, 8, 21337, 8.652917, -1e+06, -1e+06, 3, 5.301789, 1, -0.633533, 4, 3.984661, -1e+06, 57.47384, 94.05, 72.11511, 1, 1
11503, 7, 6496, 17.41705, 2, 7.594971, 1, 3.857418, 2, 1.974476, 2, 3.990181, 101.9764, 34.89335, 74.09, 30.39149, 1, 0
11504, 6, 2660, 4.252506, 1, 1.090076, 2, 1.881825, 2, 0.662319, 1, 0.618286, 33.53663, 7.468009, 36.05815, -0.8059281, 1, 0
11505, 6, 15745, 5.449162, 2, 0.504456, 1, 1.823406, 2, 1.406517, 1, 1.714783, 65.1984, 98.18083, 67.13289, 90.97778, 1, 1
11506, 8, 8092, 9.638626, 2, 1.345901, 2, 3.630073, 2, 2.489239, 2, 2.173413, 45.85708, 86.48886, 64.21631, 83.57788, 1, 1
11507, 6, 4250, 7.268478, 2, 1.217682, 1, 1.815273, 1, 1.300285, 2, 2.935238, 31.69861, 30.69424, 41.68507, 38.96615, 1, 1
11508, 6, 3634, 4.983338, 2, 0.928455, 1, 0.735985, 2, 1.266068, 1, 2.05283, 88.3412, 73.261, 85.25752, 67.49259, 1, 1
11509, 8, 9192, 8.217827, 2, 2.344105, 2, 1.741875, 2, 1.871109, 2, 2.260738, 37.68845, 50.73214, 60.67939, 55.79069, 1, 1
11510, 13, 15340, 24.24726, 6, 12.73797, 5, 5.299045, 2, 6.210239, -1e+06, -1e+06, 92.66823, 45.38783, 91.88305, -1e+06, 0, 1
11511, 6, 4061, 2.442967, 2, 0.639244, 2, 0.724579, 1, 0.794682, 1, 0.284462, 13.44164, 12.14071, 12.59576, 0.6497199, 1, 0
11512, 10, 16100, 11.27384, 3, -0.606488, 3, 4.85173, 2, 3.32222, 2, 3.706383, 76.42321, 71.65203, 52.0601, 62.74481, 0, 1
11513, 9, 19189, 9.506156, 2, 2.898148, 2, 3.027816, 2, 2.213722, 3, 1.36647, 87.26617, 93.1754, 98.42055, 96.7257, 1, 1
11514, 8, 3914, 5.572757, 2, 0.884613, 2, 1.360736, 2, 2.077606, 2, 1.249802, 47.97367, 90.83174, 49.44619, 82.7021, 1, 1
11515, 7, 3618, 4.256581, 2, 0.996872, 2, 1.732853, 1, 0.562138, 2, 0.964718, 1.664551, 19.58149, 2.687858, 24.48185, 1, 1
11516, 14, 12900, 17.51868, 6, 7.245384, 3, 5.04781, 3, 4.939739, 2, 0.285744, 50.75755, 44.87058, 81.98574, 6.156596, 0, 1
11517, 6, 7640, 7.099282, 2, 1.261956, 1, 2.342304, 1, 1.355606, 2, 2.139416, 78.83571, 6.314655, 82.63651, 26.53272, 1, 1
11518, 11, 14694, 10.25569, 5, 1.159954, 2, 3.790398, 2, 1.91391, 2, 3.39143, 45.2781, 42.95471, 13.87844, 83.62618, 0, 1
11519, 7, 4699, 10.46509, 2, 4.093105, 2, 1.811805, 1, 2.913914, 2, 1.646267, 81.2474, 49.51695, 94.48927, 43.12781, 1, 1
11520, 7, 42356, 9.858108, -1e+06, -1e+06, 2, 1.673599, 3, 4.623138, 2, 3.561371, -1e+06, 100.0967, 66.9735, 48.60067, 1, 1
11521, 10, 9804, 7.112916, 1, -1.260113, 5, 3.070278, 2, 2.02525, 2, 3.277501, 41.78623, 89.24882, 48.6127, 97.47547, 0, 1
11522, 8, 1879, 11.77429, 2, 0.722416, 2, 1.394436, 2, 5.803497, 2, 3.853939, 59.46995, 25.07917, 63.13531, 5.656657, 1, 1
11523, 8, 12164, 13.46432, 2, 6.314209, 3, 4.537739, 3, 2.612374, -1e+06, -1e+06, 87.49589, 77.00551, 80.42995, -1e+06, 1, 1
11524, 8, 11341, 8.033722, 2, 2.323437, 2, 1.029026, 2, 2.247589, 2, 2.43367, 67.98932, 29.36408, 63.9345, 42.80439, 1, 1
11525, 8, 4456, 9.425335, 2, 1.889046, 2, 2.352615, 2, 3.423539, 2, 1.760135, 93.7423, 82.0616, 89.1898, 90.68239, 1, 1
11526, 7, 3531, 4.704876, 2, 0.790485, 2, 2.022949, 2, 0.36414, 1, 1.527302, 23.82379, 21.47227, 28.69559, 19.63728, 1, 1
11527, 9, 18233, 4.702557, 3, -0.684964, 1, 1.800198, 3, 0.829674, 2, 2.757649, 68.19291, 102.1742, 50.45668, 103.3571, 1, 0
