Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
3592, 8, 5106, 8.714832, 2, 2.953808, 2, 2.456249, 2, 1.545803, 2, 1.758972, 78.98593, 40.7628, 93.99372, 26.64233, 1, 1
3593, 7, 16137, 4.202072, 2, 0.158501, 2, 1.423519, 1, 0.563576, 2, 2.056476, 30.60702, 66.70843, 16.8594, 59.34864, 1, 1
3594, 4, 21120, -2.326774, 2, -0.886592, -1e+06, -1e+06, -1e+06, -1e+06, 2, -1.440182, 91.0692, -1e+06, -1e+06, 49.4204, 0, 1
3595, 7, 2133, 6.531405, 2, 1.971546, 1, 2.191074, 2, 1.919918, 2, 0.448867, 70.65124, 2.515021, 61.92555, 10.48605, 1, 1
3596, 7, 7250, 10.79066, 2, 1.62994, 2, 3.577446, 2, 3.357807, 1, 2.225464, 34.69342, 5.080734, 63.02226, 3.909397, 1, 1
3597, 14, 22211, 12.39279, 4, -0.659404, 3, 4.285092, 3, 2.772961, 4, 5.994144, 79.69331, 58.47511, 49.76705, 73.90134, 0, 1
3598, 7, 4621, 8.205818, 2, 3.251629, 2, 1.513637, 1, 2.035034, 2, 1.405518, 9.799424, 75.82341, 6.023784, 68.01758, 1, 1
3599, 5, 6350, 4.741058, 1, 0.365959, 2, 1.466415, 1, 1.153282, 1, 1.755402, 10.93352, 15.11159, 10.86978, 33.39093, 1, 1
3600, 6, 12115, 9.799611, 1, 0.04879, 1, 2.834259, 3, 3.649503, 1, 3.267059, 72.5695, 48.64697, 84.85335, 63.26398, 1, 1
3601, 7, 4039, 5.059158, 2, 1.555473, 1, 0.048691, 2, 1.804974, 2, 1.65002, 82.72056, 70.66395, 80.16605, 68.51601, 1, 1
3602, 7, 4306, 4.026578, 2, -0.441749, 1, 2.728146, 2, 0.758011, 2, 0.98217, 27.64069, 21.21139, 30.67716, 3.758056, 1, 1
3603, 10, 13456, 12.95504, 3, 3.449135, 4, 3.392327, 2, 3.997887, 1, 2.115688, 97.59478, 32.18322, 101.1964, 26.94932, 0, 0
3604, 4, 6087, 6.791729, -1e+06, -1e+06, 2, 1.805233, 1, 2.308208, 1, 2.678288, -1e+06, 15.30331, 82.5, 36.3, 1, 1
3605, 7, 16658, 5.598414, 2, 1.730701, 2, 0.764896, 2, 1.25185, 1, 1.850967, 82.1456, 88.76935, 79.15652, 91.81822, 1, 1
3606, 7, 9551, 6.71296, 2, 1.79776, 2, 3.755821, 1, -0.192142, 2, 1.351521, 28.19548, 50.44147, 38.942, 68.93065, 1, 1
3607, 6, 3377, 13.32329, 1, 2.117435, 2, 2.297481, 2, 6.784084, 1, 2.124287, 91.30578, 64.18529, 87.86878, 78.77679, 1, 1
3608, 8, 2232, 7.92469, 2, 2.591324, 2, 1.087772, 2, 2.679321, 2, 1.566273, 80.784, 66.51645, 82.71874, 56.89762, 1, 1
3609, 6, 3122, 7.790433, 1, 1.564598, 2, 3.067482, 2, 0.944802, 1, 2.213551, 12.20143, 40.57633, 16.2732, 31.04445, 1, 1
3610, 8, 5306, 7.947845, 2, 1.321461, 2, 1.651668, 2, 2.524498, 2, 2.450218, 71.74989, 94.15975, 65.91026, 98.82978, 1, 1
3611, 7, 3777, 7.607224, 2, 1.853512, 2, 2.365837, 1, 1.822266, 2, 1.565609, 95.37374, 47.69848, 89.92478, 43.73156, 1, 1
3612, 6, 2830, 9.919746, 2, 4.881027, 1, 1.179382, 2, 2.243492, 1, 1.615845, 76.91812, 71.68018, 75.87271, 76.83005, 1, 1
3613, 16, 13772, 19.61366, 5, 8.044365, 8, 10.87011, -1e+06, -1e+06, 3, 0.699177, 20.68526, 8.086145, -1e+06, 34.36407, 0, 0
3614, 8, 17401, 11.77002, 2, 2.156803, 2, 2.786473, 3, 5.464417, 1, 1.362328, 51.76886, 80.80788, 55.62605, 100.7165, 1, 1
3615, 14, 15434, 22.93212, 3, 2.881458, 3, 7.816975, 4, 8.28743, 4, 3.946254, 15.29256, 22.78592, 87.80415, 33.1572, 0, 1
3616, 8, 4872, 4.451282, 2, 0.787697, 2, 1.624325, 2, 1.228855, 2, 0.810405, 29.80647, 73.39202, 19.72339, 73.45516, 1, 1
3617, 8, 3997, 7.497037, 3, 2.120453, 2, 1.701592, 2, 1.745701, 1, 1.929291, 69.47563, 19.01281, 63.89702, 26.1003, 1, 1
3618, 7, 12398, 2.890205, 2, 0.537113, 1, 0.517872, 2, 1.424995, 2, 0.410225, 21.77364, 17.53829, 48.72047, 17.20922, 0, 1
3619, 6, 13290, 5.601073, 2, 3.311256, 2, 1.469379, 2, 0.820438, -1e+06, -1e+06, 73.14517, 71.89484, 69.03167, -1e+06, 1, 1
3620, 6, 4439, 9.487885, 2, 2.687977, 2, 4.386494, 2, 2.413414, -1e+06, -1e+06, 40.36374, 90.0575, 3.518438, -1e+06, 1, 1
3621, 8, 23586, 3.229087, 3, 1.112178, 1, 1.785568, 4, 0.331341, -1e+06, -1e+06, 56.5404, 90.75, 291.5568, -1e+06, 0, 1
3622, 8, 2680, 12.40399, 2, 3.161816, 2, 2.934677, 2, 3.509697, 2, 2.797798, 49.20919, 19.26758, 9.786177, 18.00004, 1, 1
3623, 12, 5815, 6.732482, 2, 0.52938, 2, 1.171479, 4, 0.923206, 4, 4.108417, 42.95722, 69.68547, 42.45638, 72.51507, 0, 1
3624, 8, 8949, 3.274761, 2, 0.35532, 2, 1.251823, 2, 0.941517, 2, 0.726101, 41.95043, 24.86609, 33.72295, 13.45695, 1, 1
3625, 7, 6177, 11.33692, 1, 2.524326, 2, 2.968617, 2, 3.534405, 2, 2.309574, 64.09949, 74.12292, 78.06107, 41.87463, 1, 1
3626, 7, 8659, 6.00587, 2, 1.358108, 2, 1.128975, 2, 0.601059, 1, 2.917728, 8.588617, 91.0875, 18.91942, 92.37152, 1, 1
3627, 9, 12197, 9.042054, 2, 0.916893, 2, 4.107823, 3, 2.100147, 2, 1.917191, 11.91335, 93.00976, 22.10661, 98.86333, 0, 1
3628, 9, 12919, 4.6754, 2, 0.732006, 1, 1.837704, 3, 0.010571, 3, 2.095119, 38.59225, 82.34562, -115.2763, 84.16021, 1, 1
3629, 7, 10211, 6.252683, 2, 1.974911, 1, 2.15313, 2, 0.795872, 2, 1.32877, 23.57379, 55.65291, 29.27436, 72.17499, 1, 1
3630, 12, 10275, 16.55682, 2, 3.901695, 2, 2.649388, 4, 1.779938, 4, 8.225796, 20.22259, 15.38204, 65.91658, 19.304, 1, 1
3631, 7, 12746, 5.980611, -1e+06, -1e+06, 2, -1.739589, 2, 4.357071, 3, 3.363129, -1e+06, 50.11815, 79.62806, 89.81159, 1, 1
3632, 7, 4776, 11.5142, 2, 4.293995, 1, 2.702503, 2, 2.462132, 2, 2.055573, 92.44915, 18.80458, 98.18477, 29.86477, 1, 1
3633, 8, 6481, 7.162247, 2, 2.160298, 2, 1.302467, 2, 1.928097, 2, 1.771385, 24.0861, 58.57318, 23.69461, 85.6321, 0, 1
3634, 7, 2603, 4.426094, 1, 0.930649, 2, 2.24744, 2, 0.30238, 2, 0.945625, 32.97795, 31.56145, 41.87757, 38.46236, 1, 1
3635, 8, 27161, 4.856834, -1e+06, -1e+06, 5, -0.560879, 3, 5.417713, -1e+06, -1e+06, -1e+06, 14.45912, 83.71354, -1e+06, 0, 1
3636, 6, 8530, 8.428379, 2, 3.823497, 1, 1.502068, 2, 0.878361, 1, 2.224453, 76.75743, 32.82169, 56.60792, 44.77014, 1, 1
3637, 14, 19746, 24.38881, 5, 6.694747, 2, 6.855407, 4, 8.417969, 3, 2.420689, 7.916638, 32.65075, 90.41134, 8.877654, 0, 1
3638, 7, 13939, 4.490361, 3, 1.237431, 1, 1.551708, 2, 1.203072, 1, 0.49815, 48.37675, 1.026105, 51.54457, 1.63454, 1, 1
3639, 7, 5380, 7.728286, 1, 2.063789, 2, 2.520958, 2, 1.358349, 2, 1.78519, 45.65805, 28.01368, 67.90486, 49.76561, 1, 1
3640, 7, 1767, 5.174311, 2, 0.632652, 2, 1.151939, 2, 1.416549, 1, 1.973171, 27.54126, 81.79152, 38.77389, 90.01217, 1, 1
3641, 4, 832, 4.32275, 1, 1.16695, 1, 0.852566, 1, 1.103584, 1, 1.19965, 0.1944202, 84.10967, 3.920371, 82.91945, 1, 0
3642, 8, 14993, 11.19331, 2, 2.147518, 2, 1.587757, 2, 3.448597, 2, 4.009434, 69.18714, 56.92527, 67.63593, 86.62916, 1, 1
3643, 9, 4486, 9.853474, 2, 1.61605, 3, 3.4642, 2, 3.562157, 2, 1.211067, 90.573, 23.54321, 94.72857, 26.63309, 1, 1
3644, 7, 2194, 8.188169, 2, 1.866883, 1, 1.280483, 2, 3.249932, 2, 1.790871, 48.15887, 101.3573, 51.84873, 86.21569, 1, 1
3645, 10, 4661, 10.14497, 3, 4.192348, 3, 3.363709, 2, 1.534962, 2, 1.053951, 19.82319, 18.79274, 6.357667, 14.56188, 0, 1
3646, 6, 7617, 10.26786, 2, 1.599114, 1, 3.320904, 1, 1.111492, 2, 4.236354, 81.0236, 23.36772, 68.97157, 5.479571, 1, 1
3647, 6, 4200, 5.601101, 1, 2.329174, 2, 1.187267, 1, 0.24078, 2, 1.84388, 35.5311, 23.54595, 28.22163, 21.2857, 1, 1
3648, 6, 8612, 31.8352, 2, 14.07047, 2, 10.5969, 2, 7.167831, -1e+06, -1e+06, 49.17587, 43.64349, 65.23841, -1e+06, 1, 1
3649, 8, 18684, 3.551803, 2, 0.074234, 2, 0.719063, 2, 1.55088, 2, 1.207626, 37.61022, 19.67716, 43.97486, 31.40418, 1, 1
3650, 7, 2316, 6.834521, 2, 2.543525, 2, 2.006298, 1, 1.043907, 2, 1.240791, 36.387, 66.66459, 50.40571, 64.92931, 1, 1
3651, 10, 9505, 13.47433, 2, 1.719883, 2, 5.315414, 3, 4.847401, 3, 1.591637, 27.2927, 46.76515, 62.05753, 35.5575, 0, 1
3652, 7, 13670, 6.23608, 2, 1.788815, 1, 1.576778, 2, 0.838054, 2, 2.032433, 75.67995, 92.06882, 74.37796, 99.13965, 1, 1
3653, 8, 19062, 5.327721, 2, 0.732212, 1, 2.311302, 3, 0.457264, 2, 1.826943, 21.11477, 99.6422, 28.10217, 91.05442, 1, 1
3654, 8, 5197, 6.000164, 2, 0.943966, 2, 2.838032, 2, 1.581062, 2, 0.637104, 83.17817, 67.29037, 81.53852, 66.25913, 1, 1
3655, 8, 16348, 7.863861, 2, 1.458629, 2, 3.007816, 2, 1.263279, 2, 2.134137, 65.00241, 6.252886, 52.76938, 28.51685, 1, 1
3656, 8, 2585, 9.26229, 1, 0.835697, 2, 0.799751, 3, 5.969414, 2, 1.657428, 96.94266, 71.64979, 99.67721, 66.49362, 1, 1
3657, 6, 3980, 11.12337, 2, 5.294865, 2, 1.722583, 1, 1.949783, 1, 2.156136, 86.15083, 55.97869, 76.96012, 78.89671, 1, 1
3658, 9, 8946, 8.200126, 2, 1.7094, 2, 2.786403, 3, 1.774841, 2, 1.929482, 70.38213, 37.16883, 39.96053, 49.10727, 1, 1
3659, 6, 6266, 7.547233, 2, 2.539432, 2, 1.912605, 1, 0.923435, 1, 2.171761, 0.811196, 34.00532, 27.61269, 30.82167, 1, 0
3660, 6, 3382, 9.599377, 1, 1.340725, 2, 2.237038, 2, 2.569729, 1, 3.451885, 66.34401, 88.45461, 65.63472, 78.96938, 1, 1
3661, 8, 3775, 7.361981, 2, 1.259171, 2, 1.735912, 2, 1.624985, 2, 2.741913, 90.25638, 41.74456, 78.1651, 49.28602, 1, 1
3662, 10, 18445, 5.430594, 2, 1.356972, 4, 1.860347, 2, 2.117519, 2, 0.095756, 98.24715, 19.45073, 98.56698, 15.40254, 1, 1
3663, 9, 21072, 9.558591, 2, 6.820404, 3, 4.094216, -1e+06, -1e+06, 4, -1.356029, 85.43874, 91.85569, -1e+06, 32.44069, 0, 1
3664, 4, 3178, 8.200882, -1e+06, -1e+06, 2, 2.700302, 1, 2.803677, 1, 2.696903, -1e+06, 5.743283, 1.65, 41.25, 1, 1
3665, 9, 19007, 5.521238, 2, 0.829151, 2, 2.062202, 3, 0.809745, 2, 1.82014, 92.4726, 58.26003, 84.56062, 49.7661, 1, 1
3666, 4, 27917, -2.153226, 2, -1.485573, -1e+06, -1e+06, -1e+06, -1e+06, 2, -0.667653, 24.46873, -1e+06, -1e+06, 58.23101, 0, 1
3667, 9, 15651, 9.030389, 2, 1.140022, 3, 3.114304, 2, 2.037602, 2, 2.738461, 71.72923, 39.18194, 47.6131, 10.2919, 1, 1
3668, 7, 5515, 10.03323, 2, 1.588268, 2, 3.186883, 1, 1.824871, 2, 3.433212, 55.26636, 39.50621, 83.2239, 45.8894, 1, 1
3669, 7, 3169, 8.838178, 2, 2.044323, 2, 1.598656, 1, 3.219006, 2, 1.976193, 75.52473, 73.27181, 63.02866, 71.69454, 1, 1
3670, 6, 2595, 6.814545, 1, 1.321087, 2, 2.328873, 1, 1.403622, 2, 1.760963, 14.25, 62.93178, 24.06772, 49.89304, 1, 1
3671, 6, 6028, 5.694395, 1, -0.720592, 2, 2.793137, 1, 1.953255, 2, 1.668595, 57.11241, 17.83204, 58.2489, 34.14859, 1, 1
3672, 7, 5549, 6.977458, 3, 1.920833, 2, 2.440853, 1, 0.855911, 1, 1.759861, 23.67267, 94.05259, 43.28697, 92.2959, 1, 1
3673, 8, 6549, 13.57497, 2, 2.582798, 2, 3.96838, 3, 3.786391, 1, 3.237404, 22.23353, 40.88692, 51.78425, 42.19224, 0, 1
3674, 8, 8473, 2.810888, 2, 0.226567, 2, 1.347706, 2, -0.131847, 2, 1.368462, 19.1502, 85.37878, 24.31108, 85.89339, 1, 1
3675, 8, 5237, 4.553786, 2, 0.964569, 2, 1.395278, 2, 1.69545, 2, 0.498489, 2.826768, 32.75491, 4.479326, 18.45089, 1, 1
3676, 11, 35501, 15.44705, 4, 3.502743, 2, 5.055393, 3, 2.905315, 2, 3.983597, 96.43827, 51.91171, 40.35821, 7.770051, 1, 1
3677, 6, 15394, 7.307617, 1, 1.243382, 2, 2.844303, 2, 1.271633, 1, 1.948299, 47.39958, 61.71069, 47.79548, 58.69873, 1, 1
3678, 6, 18591, 4.888466, 2, 1.136311, 2, 2.61396, 1, 1.808037, 1, -0.669842, 10.15091, 39.25885, 12.15276, 11.10384, 1, 1
3679, 7, 8334, 10.28331, 2, 1.637818, 2, 2.205398, 1, 3.309341, 2, 3.130749, 77.46175, 72.74723, 62.68769, 97.152, 1, 1
3680, 6, 2769, 4.413132, 2, 1.55077, 1, 1.955578, 1, -0.330948, 2, 1.237732, 16.99431, 9.963405, 22.04648, 2.145232, 1, 1
3681, 6, 2007, 4.978194, 2, 0.075439, -1e+06, -1e+06, 2, 1.813801, 2, 3.088954, 17.54067, -1e+06, 17.03191, 48.61964, 1, 1
3682, 8, 2241, 13.93035, 2, 3.589161, 2, 3.780201, 2, 4.601009, 2, 1.95998, 97.91693, 48.35731, 60.58851, 50.90604, 1, 1
3683, 9, 5866, 8.744499, 2, 1.345951, 2, 3.552041, 2, 1.256492, 3, 2.590015, 60.2226, 39.74721, 40.85251, 50.82249, 1, 1
3684, 6, 1768, 8.279763, 1, 2.892311, 2, 1.11221, 1, 3.432423, 2, 0.842819, 72.88822, 57.40048, 61.92632, 50.26132, 1, 1
3685, 8, 2805, 3.300903, 2, 1.653187, 2, 0.677643, 2, 0.62854, 2, 0.341533, 9.918327, 50.02964, 5.121808, 43.53623, 1, 1
3686, 7, 2110, 5.275429, 2, 0.703629, 2, 1.727192, 1, 1.581139, 2, 1.263469, 40.20205, 16.92191, 51.94331, 15.97165, 1, 1
3687, 8, 11122, 11.55644, 2, 2.658379, 2, 1.4151, 2, 5.357239, 2, 2.125717, 91.48618, 69.34806, 91.48508, 87.50949, 1, 1
3688, 7, 3230, 8.373196, 2, 1.564362, 2, 3.266072, 1, 1.80508, 2, 1.737682, 56.14387, 77.71205, 55.93222, 93.90529, 1, 1
3689, 8, 3687, 7.15706, 2, 1.508004, 2, 1.496338, 2, 1.958725, 2, 2.193993, 35.82056, 43.39245, 40.40237, 44.90151, 1, 1
3690, 9, 18774, 11.07509, 2, 2.581482, 3, 1.07486, 2, 3.15548, 2, 4.263267, 91.93596, 70.35096, 90.63934, 98.67522, 1, 1
3691, 8, 21137, 21.47885, 2, 1.598072, 2, 6.888672, 2, 7.208656, 2, 5.783455, 62.10038, 15.79352, 93.34347, 12.67032, 0, 1
3692, 8, 3068, 5.28765, 2, 1.035156, 2, 1.387104, 2, 1.372051, 2, 1.493339, 40.70563, 69.3687, 34.21148, 65.16096, 1, 1
3693, 5, 3087, 3.885478, 1, 0.713737, 2, 1.201313, 1, 0.642063, 1, 1.328365, 11.44735, 66.56813, 13.83953, 59.12608, 1, 1
3694, 9, 19651, 7.381737, 4, 1.841725, 1, 1.193729, 2, 2.750557, 2, 1.595726, 35.7121, 100.602, 36.14488, 79.54403, 0, 1
3695, 8, 23253, 4.865632, 3, 0.786896, 1, 1.145012, 2, 2.690442, 2, 0.243282, 78.90327, 49.32613, 81.07301, 50.97734, 1, 1
3696, 6, 3616, 3.765224, 2, 0.782627, -1e+06, -1e+06, 2, 0.882633, 2, 2.099964, 47.76218, -1e+06, 41.39285, 68.64384, 1, 1
3697, 5, 4431, 2.753677, 2, 0.721885, 1, -0.298653, 1, 1.173035, 1, 1.15741, 11.28527, 80.32252, 6.079388, 76.37687, 1, 1
3698, 4, 17029, -2.622539, 1, -0.996929, 1, 0.226063, 1, -0.562588, 1, -1.289085, 82.3343, 14.74612, 24.18756, 42.97567, 1, 1
3699, 7, 5626, 8.596199, 2, 1.140728, 2, 2.471279, 2, 3.065445, 1, 1.918747, 49.60556, 61.31373, 62.44451, 56.35718, 1, 1
3700, 7, 5364, 7.612938, 1, 0.864338, 2, 1.902054, 2, 1.418735, 2, 3.427811, 0.7154317, 32.72044, 33.71865, 33.55208, 1, 0
3701, 9, 9356, 9.225357, 3, 1.5868, 2, 1.79599, 2, 4.606899, 2, 1.235668, 60.49139, 62.88555, 74.43605, 72.48278, 1, 1
3702, 8, 18389, 7.081749, 2, 0.667949, 2, 2.387379, 2, 1.91684, 2, 2.109581, 8.369316, 65.25925, 26.43554, 66.28474, 1, 1
3703, 10, 24976, 4.639909, 2, 3.003655, 2, 4.852249, 6, -3.215995, -1e+06, -1e+06, 86.53871, 103.2598, 49.01909, -1e+06, 0, 0
3704, 8, 4801, 12.70178, 2, 3.183254, 2, 2.961392, 2, 4.399009, 2, 2.158123, 99.13648, 51.28694, 68.22482, 50.85919, 1, 1
3705, 6, 3374, 3.953896, 1, 0.270691, 2, 1.626744, 1, 0.413597, 2, 1.642864, 33.04839, 20.84742, 33.2537, 8.090157, 1, 1
3706, 9, 27107, 4.085369, -1e+06, -1e+06, 5, -1.135937, 2, 3.170971, 2, 2.050335, -1e+06, 54.20851, 102.5675, 70.72916, 0, 0
3707, 9, 5113, 11.1894, 2, 4.065662, 1, 2.015743, 2, 4.24767, 4, 0.860325, 90.10819, 62.51382, 102.5713, 17.94296, 1, 1
3708, 12, 9351, 16.51182, 4, 1.244289, 3, 11.13695, 1, 2.343082, 4, 1.787506, 31.19685, 83.1702, 20.14437, 81.69912, 0, 1
3709, 7, 4018, 3.834092, 2, 0.874062, 2, 0.788708, 1, 1.382664, 2, 0.788658, 7.6694, 18.82725, 6.254292, 13.49748, 1, 1
3710, 7, 8166, 5.508205, 2, 0.835014, 2, 2.164375, 1, 0.526363, 2, 1.982453, 44.8307, 75.34166, 66.79627, 66.05673, 1, 1
3711, 4, 4681, 5.045845, 2, 0.867729, -1e+06, -1e+06, 1, 1.76989, 1, 2.408226, 90.65878, -1e+06, 97.35, 0, 1, 0
3712, 6, 14741, 6.793747, -1e+06, -1e+06, 2, 1.398209, 2, 3.641792, 2, 1.753746, -1e+06, 91.53169, 97.15441, 72.55209, 1, 1
3713, 9, 19988, 4.586819, 3, -0.635952, 2, 3.057701, 2, 1.162945, 2, 1.002125, 51.52534, 61.74807, 28.68992, 54.08486, 0, 1
3714, 6, 3244, 7.541771, 2, 1.383621, 1, 2.462502, 2, 2.58646, 1, 1.109188, 93.44314, 11.5332, 80.01297, 9.308363, 1, 1
3715, 4, 12541, -1.54874, 1, 0.202236, 1, -0.818817, -1e+06, -1e+06, 2, -0.932159, 59.4, 44.55, -1e+06, 5.410677, 0, 1
3716, 8, 8685, 4.205035, 2, 1.349651, 2, 1.335521, 2, -0.467926, 2, 1.987789, 25.68938, 91.17815, 27.45804, 104.0782, 0, 0
3717, 9, 31446, 6.843922, 2, 1.146752, 2, 2.554325, 2, 0.922813, 3, 2.220032, 42.96557, 61.33464, 43.15093, 76.93483, 1, 1
3718, 9, 7143, 8.131787, 2, 2.246696, 2, 2.581135, 3, 1.911015, 2, 1.392941, 53.07227, 13.33551, 67.93532, 41.25293, 1, 1
3719, 8, 9433, 9.403603, 2, 2.840363, 2, 2.42778, 2, 2.153328, 2, 1.982132, 78.15926, 16.97149, 97.69358, 37.06411, 1, 1
3720, 8, 8419, 11.88746, 2, 3.62685, 2, 2.37106, 2, 1.844334, 2, 4.045212, 89.09611, 50.76702, 94.35249, 93.99159, 1, 1
3721, 7, 6292, 7.291, 3, 3.997669, 1, 1.527081, 2, 1.105911, 1, 0.660339, 4.415725, 99.21489, 19.93337, 93.8465, 1, 1
3722, 8, 19787, 6.463887, 3, 1.457424, 2, 1.676781, 1, 1.466461, 2, 1.863221, 36.75151, 56.93123, 36.26306, 65.73758, 1, 1
3723, 9, 5028, 9.045956, 2, 1.959751, 4, 4.550141, 2, 1.199753, 1, 1.336311, 71.27903, 78.4321, 73.82402, 71.22477, 0, 1
3724, 9, 6748, 11.46132, 2, 3.421292, 2, 4.644687, 4, 3.294713, 1, 0.100628, 22.75558, 55.14289, 62.304, 51.42506, 1, 1
3725, 7, 10478, 3.787964, 1, 0.785454, 2, 1.99105, 2, 0.497151, 2, 0.514309, 26.55512, 8.691018, 38.28043, 9.73822, 1, 1
3726, 4, 40643, -0.563385, -1e+06, -1e+06, 2, -0.956783, 2, 0.393398, -1e+06, -1e+06, -1e+06, 76.12666, 78.25727, -1e+06, 0, 1
3727, 7, 11369, 4.557323, 2, 1.191413, 3, -0.228458, 1, 1.506779, 1, 2.087589, 8.196444, 20.5671, 19.8084, 56.43428, 1, 1
3728, 9, 4201, 11.99379, 2, 1.52938, 2, 2.850235, 3, 3.087536, 2, 4.526642, 66.91404, 37.96633, 84.22297, 35.36058, 1, 1
3729, 7, 4402, 4.97403, 2, 1.288273, 1, 1.440205, 2, 0.957497, 2, 1.288055, 31.53695, 28.00621, 40.98626, 26.05075, 1, 1
3730, 8, 2912, 4.154554, 2, 0.534034, 2, 1.17736, 2, 0.620479, 2, 1.822681, 33.49085, 75.62105, 27.28729, 80.75258, 1, 1
3731, 8, 18452, 9.42776, 3, 1.174671, 2, 4.193764, 1, 1.699924, 2, 2.359401, 3.52246, 59.39084, 15.74283, 93.86976, 1, 0
3732, 6, 2777, 6.848138, 2, 2.584008, 2, 2.333317, 2, 1.930813, -1e+06, -1e+06, 77.95944, 46.35301, 82.02204, -1e+06, 1, 1
3733, 6, 1380, 8.498871, -1e+06, -1e+06, 2, 2.360436, 2, 3.271774, 2, 2.866661, -1e+06, 88.12565, 92.82027, 70.34425, 1, 1
3734, 8, 20283, 7.399136, 2, 1.43813, 2, 1.778893, 2, 1.620987, 2, 2.561126, 14.27238, 44.51068, 9.014173, 63.03269, 1, 1
3735, 6, 2452, 8.084309, 1, 1.603264, 2, 2.199554, 2, 2.168011, 1, 2.11348, 56.53386, 38.98429, 52.38334, 52.77961, 1, 1
3736, 11, 6954, 14.42305, 4, 1.221474, 3, 5.340989, 2, 3.593975, 2, 4.266613, 51.63611, 52.67742, 92.32599, 21.52512, 0, 1
3737, 7, 11893, 2.301662, 1, -0.824059, 2, 1.323795, 2, 0.796128, 2, 1.005798, 1.438111, 24.83015, 17.75303, 22.58817, 1, 1
3738, 13, 50370, 8.787454, 3, 1.613526, 3, 1.691224, 4, 4.539299, 3, 0.943405, 102.875, 50.22678, 80.22997, 37.22761, 0, 0
3739, 4, 20219, -1.968163, -1e+06, -1e+06, 2, -0.758854, 2, -1.209309, -1e+06, -1e+06, -1e+06, 51.27388, 78.0495, -1e+06, 0, 1
3740, 8, 15862, 4.458072, 2, 1.417153, 1, 2.144283, 3, 0.030284, 2, 0.866352, 75.12676, 41.76281, -406.828, 48.67134, 0, 1
3741, 7, 5771, 4.958813, 2, 1.755291, 2, 0.825932, 1, 2.055836, 2, 0.321754, 9.936687, 67.85692, 14.55134, 73.01253, 1, 1
3742, 9, 16185, 6.386192, 3, -1.261864, 3, 3.498974, 2, 3.014671, 1, 1.134411, 39.29613, 24.06656, 5.718093, 58.88915, 0, 1
3743, 6, 3203, 8.375867, 2, 3.152951, 1, 2.394436, 2, 2.681332, 1, 0.147148, 80.58742, 41.58294, 102.7512, 39.07636, 1, 1
3744, 5, 3196, 4.569206, 2, 1.343968, 1, 1.453632, 1, 1.876438, 1, -0.104832, 35.40098, 93.17682, 45.99684, 87.60239, 1, 1
3745, 7, 14965, 5.066742, 1, 0.905182, 2, 1.636158, 2, 1.165981, 2, 1.359421, 52.99731, 18.56886, 55.39249, 2.356037, 1, 1
3746, 9, 2729, 13.9111, 1, 1.022736, 3, 6.769143, 3, 3.036834, 2, 3.082386, 38.94495, 10.63725, 38.93495, 22.04581, 1, 1
3747, 7, 5861, 9.136558, 2, 1.992851, 1, 3.067741, 2, 2.183704, 2, 1.892262, 94.43198, 77.84428, 98.54976, 58.92391, 1, 1
3748, 8, 3459, 7.858044, 2, 0.926667, 2, 1.826344, 2, 2.385322, 2, 2.719711, 30.56983, 58.61162, 17.45186, 38.98656, 1, 1
3749, 8, 3248, 9.045628, 2, 2.403393, 2, 1.654983, 2, 2.837239, 2, 2.150013, 101.3563, 90.10031, 96.72871, 78.11001, 1, 1
3750, 10, 14511, 19.49029, 2, 2.027427, 2, 2.088142, 2, 4.896263, 4, 10.47846, 67.70581, 70.32875, 86.72437, 99.05234, 0, 1
3751, 17, 34306, 9.817035, 2, -0.997707, 4, -0.693314, 7, 7.140022, 4, 4.368034, 12.47955, 6.495821, 46.55552, 55.86085, 0, 0
3752, 10, 7477, 10.71394, 2, 2.616162, 2, 2.579979, 2, 0.880718, 4, 4.637086, 23.96223, 39.39539, 22.98359, 36.99929, 0, 1
3753, 6, 5197, 8.363484, 2, 3.442242, 2, 2.701382, 2, 2.21986, -1e+06, -1e+06, 2.39206, 86.69907, 32.57574, -1e+06, 1, 1
3754, 6, 8777, 4.194619, 2, 1.236427, -1e+06, -1e+06, 2, 1.903134, 2, 1.055058, 57.17946, -1e+06, 37.11686, 28.53517, 1, 1
3755, 8, 11505, 5.992614, 1, 1.170773, 3, 1.238266, 2, 1.951629, 2, 1.631946, 1.435376, 98.1416, 7.601004, 76.29171, 1, 1
3756, 7, 5434, 10.33857, 2, 3.692868, 2, 2.005238, 1, 2.133553, 2, 2.506908, 69.6899, 46.51057, 47.31002, 30.74549, 1, 1
3757, 7, 6888, 10.49289, 2, 2.276783, 2, 3.418472, 2, 2.478691, 1, 2.318943, 60.48256, 36.61135, 78.38933, 54.56918, 1, 1
3758, 7, 2757, 7.562172, 1, 2.812782, 2, 1.997361, 2, 1.104927, 2, 1.647102, 67.85644, 86.589, 49.3323, 91.59306, 1, 1
3759, 7, 4106, 5.649055, 2, 2.70813, 2, 0.895397, 2, 0.817913, 1, 1.227615, 23.40597, 80.60064, 23.61388, 75.84652, 1, 1
